tnsName,z_type,distance_Mpc,uncertainty_Mpc,lumdist_neg_err,lumdist_pos_err,gw_test_mean,gw_test_std,width_ratio,rel_offset,asym_pos_over_neg,shape_category,shape_match_dist,Hybrid BC/Tophat V3,Hybrid BC/Tophat,photoz
AT2025ailt,spec-z,940.132887623705,0.0498043973277971,0.0498043973277971,0.0498043973277971,91.8501537804109,29.246852898528086,0.0017028976587871996,29.004239765092326,1.0,asymmetric_pdf_deltafunc_offset,1.8951150511178785,0.0008058892041364,4.5775124399810645e-96,0.226
AT2025aimd,spec-z,1815.8158940152568,0.3463930960028633,0.3463930960028633,0.3463930960028633,85.02900727148416,23.04324001500359,0.015032308641377024,75.1103961776576,1.0,asymmetric_pdf_deltafunc_offset,1.8951150511178785,0.0001243952035479,0.0,-
AT2025aime,spec-z,1276.4206537662265,0.2646392278067304,0.2646392278067304,0.2646392278067304,90.13646721139769,26.092208894549987,0.010142461639650865,45.46507316989226,1.0,asymmetric_pdf_deltafunc_offset,1.8951150511178785,0.0003359483099855,5.665861872117577e-228,0.233
AT2025aimn,spec-z,622.2892584394879,0.0080578347536889,0.0080578347536889,0.0080578347536889,89.30641461772727,29.227830057837583,0.00027569048874800586,18.235457191555646,1.0,asymmetric_pdf_deltafunc_offset,1.8951150511178785,0.0019185202131213,5.095679004262384e-42,0.098
AT2025aimw,spec-z,1359.2529464051877,0.3413977708783119,0.3413977708783119,0.3413977708783119,96.20293136210076,24.57040401038292,0.013894674696193219,51.40534174811897,1.0,asymmetric_pdf_deltafunc_offset,1.8951150511178785,0.0002637003720308,3.2609856534292413e-290,0.31
AT2025adin,photo-z,98.13165667566876,18.083621432638637,21.965971209370664,14.201271655906602,97.0588738174152,24.68069480434901,0.7327030934903866,0.04346647721054128,0.6465123495130665,base_pdf,0.3260228369211656,0.9909921202740336,0.9742266396867836,0.019*
AT2025aimv,photo-z,373.6085,4.310699557599767,4.310699557599767,4.310699557599767,89.30641461772727,29.227830057837583,0.14748613048144613,9.727102040065262,1.0,deltafunc_offset_pdf,0.2224847649640213,0.005336021065301,6.999309492354595e-12,0.422
AT2025vyp,photo-z,338.073793,156.56039407817656,156.56039407817656,156.56039407817656,87.90016963249415,24.19894866324844,6.469718840139068,10.338202161131525,1.0,verywide_pdf_offset,0.31682002970286866,0.2960546750345317,0.2960546751261624,-
AT2025aimr,photo-z,503.8541397292885,234.81568815787205,234.81568815787205,234.81568815787205,94.43900179055856,27.73594134922848,8.466115687268852,14.761176943075649,1.0,verywide_pdf_offset,0.7022789489735914,0.2288148895729123,0.2288148895729365,-
AT2025aimg,photo-z,498.32386625728407,212.0498823845038,281.8322721470944,142.2674926219133,105.62031335155436,26.13520907146051,8.11357130546398,15.025843176994501,0.5047948964044147,verywide_pdf_offset,0.8333159409249714,0.3131815012940978,0.3131815012942341,-
AT2025aims,photo-z,556.7167599999999,163.06936456353534,163.06936456353534,163.06936456353534,98.44117936956376,28.829526934021214,5.656331612264511,15.896049271957816,1.0,verywide_pdf_offset,0.9497897100228008,0.0861145445968125,0.0861145452782658,-
AT2025ailu,photo-z,1259.8575897116327,293.2749639155295,293.2749639155295,293.2749639155295,89.30641461772727,29.227830057837583,10.034099806081445,40.049198752612035,1.0,verywide_pdf_offset,1.1627498687487028,0.0085535205425555,0.0085535205425555,0.31
AT2025aimm,photo-z,2604.3913112696687,319.05286529877964,319.05286529877964,319.05286529877964,102.7176443093946,27.56010232899869,11.576621214612574,90.77156670525196,1.0,verywide_pdf_offset,1.1674990809444385,9.795815994825553e-08,9.795815994825553e-08,-
AT2025ailr,photo-z,1297.762955394326,496.4499929583941,496.4499929583941,496.4499929583941,105.21218633382315,37.15684722093754,13.360928875543808,32.0950472996135,1.0,verywide_pdf_offset,1.1812506245077725,0.090711420097764,0.090711420097764,-
AT2025aimp,photo-z,1390.22828,185.5409461812343,185.5409461812343,185.5409461812343,97.10016104515827,25.351598678325654,7.31870792589749,51.007754396980154,1.0,verywide_pdf_offset,1.1841954138779232,3.443125710373051e-06,3.4431257075295128e-06,-
AT2025admd,photo-z,535.1851785276907,175.13813208675805,195.4884303518134,154.78783382170266,92.87928701889568,22.67490677974044,7.723874403895691,19.50640396475571,0.791800484269768,verywide_pdf_offset,1.1842984067422961,0.1430862188672634,0.1430862188675584,-
AT2025ailf,photo-z,1800.303292307564,293.64530772160856,351.51829067592246,235.77232476729472,102.95026607615772,27.039114736133744,10.860019293797198,62.77398660404911,0.670725623733366,verywide_pdf_offset,1.1843514995674513,0.0013004387225837,0.0013004387225837,0.417
AT2024aeuy,photo-z,912.5567194636444,325.42297072662006,386.9319733329888,263.91396812025124,109.0517175344893,28.87206984639991,11.27120336220707,27.82983714724371,0.6820681316328703,verywide_pdf_offset,1.1843522509513411,0.1441982706235411,0.1441982706235411,0.163
AT2025aild,photo-z,870.7995414963519,326.8314465923681,366.7040188826528,286.95887430208336,92.80723911058524,23.984753027060037,13.626633812890667,32.43695282198743,0.7825353951026964,verywide_pdf_offset,1.1913175156072,0.1250129790621609,0.1250129790621609,-
AT2025aimh,photo-z,1540.9494199501055,181.8704791575676,187.22086499327605,176.52009332185915,99.87841547773758,26.250316450785835,6.928315683300005,54.89728122607938,0.9428441286616146,verywide_pdf_offset,1.1927176793152945,2.6139465567566297e-07,2.6139464381652504e-07,-
AT2025aili,photo-z,617.9564685397924,169.73228796597837,169.73228796597837,169.73228796597837,93.15654526268304,25.446156099240063,6.670252564042368,20.623937117668714,1.0,verywide_pdf_offset,1.1986190248665527,0.0522174519278678,0.0522174519350193,-
AT2025ailp,photo-z,643.9447070136163,300.84957363717484,367.8113544025784,233.88779287177127,88.69643729076233,24.228285896810217,12.417286758069142,22.91735668332836,0.6358906272800253,verywide_pdf_offset,1.1986794720882075,0.2319733125646972,0.2319733125646972,0.166
AT2025adil,photo-z,849.1226093369082,438.3943793283836,563.8285742437074,312.96018441305984,110.3883956565512,41.040608945691936,10.68196575514999,18.000079254620868,0.5550626532769284,verywide_pdf_offset,1.206958193887618,0.287780769877709,0.287780769877709,0.145
AT2025aima,photo-z,3557.043659491312,205.4173866285136,205.4173866285136,205.4173866285136,99.6788910596497,32.723228292060064,6.2774181323166065,105.65475806892056,1.0,verywide_pdf_offset,1.2099529041119685,4.368593995900984e-14,5.634751622726811e-31,-
AT2025aimx,photo-z,1091.254758,177.82696398121897,177.82696398121897,177.82696398121897,103.94694684467132,29.55185695232835,6.017454817410661,33.40933237285247,1.0,verywide_pdf_offset,1.218711482344684,0.0003145674978271,0.0003145674972306,0.294
AT2025aimu,photo-z,2137.782846765592,398.1305570804595,398.1305570804595,398.1305570804595,87.00138858197548,23.49539095289804,16.945049260027403,87.28441515592925,1.0,verywide_pdf_offset,1.2229763559255182,0.0004607637605433,0.0004607637605433,0.264
AT2025aimi,photo-z,662.310001,166.10228569874704,166.10228569874704,166.10228569874704,106.9167081848283,29.597303645853707,5.612074927035333,18.764996280091108,1.0,verywide_pdf_offset,1.2346544470854144,0.0390945663177054,0.0390945666799559,0.179
AT2025ailz,photo-z,1572.8189679712707,471.82589839084886,471.82589839084886,471.82589839084886,99.06916979736695,26.18001410570027,18.02236990728422,56.29293369452459,1.0,verywide_pdf_offset,1.237425151439976,0.0291692628606301,0.0291692628606301,-
AT2025aiki,photo-z,3733.497499686877,796.2265678057669,848.2148825181978,744.238253093336,114.41466092715343,40.166338483262486,19.82323004466933,90.10238362323749,0.877417112611637,verywide_pdf_offset,1.2644877489063246,0.0033345403165201,0.0033345403165201,0.364
AT2025ailh,photo-z,3131.4412100978816,640.2562726562012,733.8749039564698,546.6376413559327,94.03900739179608,31.66500049608208,20.21968301359794,95.92301137282168,0.7448648787537185,verywide_pdf_offset,1.2781782804725073,0.0043198762927651,0.0043198762927651,0.251
AT2025ails,photo-z,851.3650056375009,646.6562553852143,665.366916202221,627.9455945682076,107.11901953298856,29.88719661681129,21.636564435135938,24.901833238045498,0.9437583674168734,verywide_pdf_offset,1.2886826634523967,0.2335707272789506,0.2335707272789506,0.413
AT2025vof,photo-z,738.5679438738803,560.1860637870329,662.8159840206475,457.5561435534185,84.79141083999828,26.828741913448532,20.880072035961803,24.36851251329684,0.6903215290281308,verywide_pdf_offset,1.293296851042704,0.2611672268120168,0.2611672268120168,0.111
